id,title,genres,authors,description,readers_count,avg_rating,genre_score
207361,Каратели,"Литература 20 века,Русская классика,Книги о войне",Алесь Адамович,"жанр: социальная фантастика
темы: власть, коррупция, социальное неравенство
конфликт: противоречие между властью и подчинением, борьба за справедливость.
смысл: книга представляет собой критический взгляд на социальную систему, подчеркивая проблемы коррупции и неравенства.",13,5.0,898
31194,Касатка,"Пьесы и драматургия,Литература 20 века,Русская классика",Алексей Толстой,"жанр: исторический роман
темы: история, прошлое, цивилизация, социальные процессы
конфликт: противоречие между традициями и прогрессом, борьба за власть и влияние.
смысл: Книга ""Касатка"" представляет собой исторический роман, в котором автор исследует социальные процессы и изменения в прошлом, подчеркивая сложности и противоречия, которые возникают при переходе к новым формам власти и культуры.",18,5.0,898
149975,Лолли,"Литература 19 века,Русская классика",Александр Куприн,"жанр: классическая проза
темы: семья, взросление, внутренний конфликт
конфликт: противоречие между личными желаниями и семейными обязанностями.
смысл: Книга рассказывает о сложностях взросления и поисках личной идентичности.",11,5.0,898
72609,Лошадиная фамилия,"Литература 19 века,Русская классика",Антон Чехов,"жанр: классическая проза
темы: семья, взросление, власть, коррупция
конфликт: противоречие между властью и моралью, борьба за власть внутри семьи.
смысл: Книга исследует темы власти, морали и взросления через призму жизни семьи, подчеркивая сложности человеческого поведения и этических дилемм.",47,4.8,898
55181,Лунный свет,"Литература 20 века,Русская классика",Александр Грин,"жанр: классическая проза
темы: любовь, взросление, смерть
конфликт: противоречие между желанием и реальностью, борьба с неизбежностью.
смысл: книга исследует темы любви и смерти, подчеркивая важность человеческих отношений и поиска смысла в жизни.",15,4.0,898
154571,Тень птицы,"Литература 20 века,Русская классика",Иван Бунин,"жанр: классическая проза
темы: любовь, смерть, вина, смысл жизни
конфликт: противоречие между личными желаниями и моральными принципами.
смысл: книга исследует темы любви, смерти и поиска смысла жизни, подчеркивая сложность человеческого опыта.",9,5.0,898
14628,Термометр Гришки Логуна,Русская классика,Варлам Шаламов,"жанр: классическая проза
темы: одиночество, страдание, свобода
конфликт: противоречие между личной свободой и ограничениями общества.
смысл: книга представляет собой отражение человеческого опыта в условиях тоталитарного режима.",13,,898
297828,Тина,Русская классика,Антон Чехов,"жанр: классическая проза
темы: семья, взросление, смерть
конфликт: противоречие между личными отношениями и социальными ожиданиями.
смысл: книга исследует сложности человеческих отношений и поиск смысла в жизни.",18,5.0,898
251622,Тихий Дон,"Литература 20 века,Русская классика,Советская литература",Михаил Шолохов,"жанр: исторический роман
темы: семья, война, насилие, выживание, предательство
конфликт: противоречие между личными ценностями и общественными ожиданиями, борьба за выживание в условиях войны.
смысл: книга рассказывает о сложностях человеческой природы и о том, как люди реагируют на трудности и опасности.",208,5.0,898
148748,Каштанка,"Литература 19 века,Русская классика",Антон Чехов,"жанр: классическая проза
темы: детство, взросление, одиночество
конфликт: главный герой сталкивается с трудностями в своей жизни, ему приходится принимать важные решения.
смысл: Книга рассказывает о путях взросления и поисках смысла жизни, подчеркивая сложности и трудности этого процесса.",26,4.8,898
213298,Кирджали,"Литература 19 века,Русская классика",Александр Пушкин,"жанр: классическая проза
темы: семья, взросление, идентичность, психология личности
конфликт: противоречие между индивидуальностью и общественными ожиданиями, внутренний конфликт героя.
смысл: Книга исследует проблемы формирования личности и поиска места в обществе, подчеркивая важность самопознания и принятия себя.",17,5.0,898
166049,Кладбище,"Литература 20 века,Русская классика",Максим Горький,"жанр: классическая проза
темы: смерть, одиночество, мораль
конфликт: противоречие между индивидуальной свободой и социальными нормами.
смысл: Книга исследует темы человеческой скорби и поиска смысла в жизни.",15,,898
43174,Кладбищенские люди,"Литература 20 века,Русская классика",Василий Брусянин,"жанр: исторический роман
темы: семья, смерть, власть, коррупция
конфликт: противоречие между личными ценностями и общественным статусом, борьба за власть и влияние.
смысл: Книга исследует сложные отношения между людьми в обществе, где власть и коррупция имеют решающее значение, и где личные ценности часто подвергаются испытанию.",13,5.0,898
179739,Тяжкое обязательство,"Литература 19 века,Русская классика",Глеб Успенский,"жанр: психологический роман
темы: внутренняя борьба, личная ответственность, моральное решение
конфликт: главный герой сталкивается с трудным выбором, который требует жертв и компромиссов.
смысл: Книга исследует сложности человеческой психики и моральных дилемм, подчеркивая важность личной ответственности и принятия трудных решений.",14,4.5,898
308577,У Троице-Сергия,Русская классика,Александр Куприн,"жанр: исторический роман
темы: история, прошлое, религия, духовность
конфликт: противоречие между верой и реальностью, борьба за сохранение традиций.
смысл: Книга рассказывает о жизни и верованиях людей в средневековой России, подчеркивая важность религии и духовности в формировании общества.",11,4.5,898
123298,У батьки нашего Махно,"Литература 20 века,Русская классика,Советская литература",Исаак Бабель,"жанр: исторический роман
темы: семья, война, насилие, конфликт
конфликт: противоречие между идеалами и реальностью, борьба за выживание.
смысл: книга рассказывает о жизни и борьбе семьи Махно в период гражданской войны в России.",12,4.5,898
308776,У знакомых,Русская классика,Антон Чехов,"жанр: классическая проза
темы: семья, взросление, внутренний конфликт
конфликт: противоречие между индивидуальными желаниями и семейными обязанностями.
смысл: Книга исследует сложности человеческих отношений и поиска личной идентичности.",17,4.5,898
254257,У телефона,"Литература 19 века,Русская классика",Антон Чехов,"жанр: классическая проза
темы: семья, взросление, одиночество
конфликт: противоречие между индивидуальностью и социальными ожиданиями, борьба с чувством одиночества.
смысл: книга исследует проблемы человеческой связи и поиска смысла в жизни.",11,5.0,898
101291,Тихий Дон. Краткий пересказ произведения М. Шолохова,Русская классика,Анатолий Будниченко,"жанр: исторический роман
темы: семья, война, насилие, конфликт, выживание
конфликт: противоречие между личными отношениями и общественными обстоятельствами, борьба за выживание в условиях войны.
смысл: книга рассказывает о жизни крестьянского народа в период Гражданской войны в России, подчеркивая важность семьи, традиций и сопротивления насилию.",23,3.5,898
160394,Леди Макбет Мценского уезда,"Литература 19 века,Русская классика",Николай Лесков,"жанр: исторический роман
темы: семья, власть, коррупция, преступление
конфликт: противоречие между моральными принципами и социальной нормами.
смысл: Книга исследует темы власти, коррупции и преступления в среде русской аристократии XIX века.",228,4.4,898
32660,Леон дворецкий сын,"Литература 19 века,Русская классика",Николай Лесков,"жанр: исторический роман
темы: семья, взросление, власть, коррупция
конфликт: противоречие между личными амбициями и общественными ожиданиями.
смысл: Рассказ о сложностях человеческой природы и борьбе за власть и признание.",14,4.5,898
265809,Лесная глушь,"Литература 19 века,Русская классика",Александр Куприн,"жанр: исторический роман
темы: семья, детство, взросление, одиночество, смерть
конфликт: противоречие между индивидуальностью и окружающим миром, борьба за выживание в трудных условиях.
смысл: Книга рассказывает о жизни человека в изоляции и его поисках смысла и связи с окружающим миром.",19,4.4,898
308763,Лесной дьявол,Русская классика,Николай Гумилев,"жанр: классическая проза
темы: жизнь, смерть, свобода, власть
конфликт: противоречие между индивидуальностью и обществом, борьба за независимость.
смысл: книга исследует проблемы человеческой природы и места индивида в обществе.",14,3.7,898
128615,Лето,Русская классика,Максим Горький,"жанр: роман
темы: семья, взросление, свобода
конфликт: противоречие между индивидуальной свободой и семейными обязанностями.
смысл: Книга ""Лето"" представляет собой повествование о поисках героя в поисках свободы и самопознания.",13,4.0,898
254921,Летом в городе,"Зарубежная классика,Литература 20 века,Русская классика,Советская литература",Ирина Грекова,"жанр: историческая проза
темы: семья, взросление, смерть, страдание
конфликт: противоречие между личными отношениями и социальными ожиданиями.
смысл: Книга рассказывает о сложностях взросления и поисках смысла в жизни, используя исторический контекст для обобщения человеческих эмоций и переживаний.",15,5.0,898
20564,"Леша Чеканов, или Однодельцы на Колыме",Русская классика,Варлам Шаламов,"жанр: исторический роман
темы: жизнь в лагере, страдание, свобода
конфликт: противоречие между жизнью в лагере и желанием свободы.
смысл: Книга рассказывает о жизни человека в лагере и его борьбе за свободу и человеческое достоинство.",19,4.8,898
189681,Лешачиха,Русская классика,Надежда Тэффи,"жанр: классическая проза
темы: семья, детство, взросление, одиночество
конфликт: противоречие между желанием независимости и необходимостью следовать традициям.
смысл: Книга рассказывает о путях формирования личности и поисках места в обществе.",20,4.3,898
51310,Либерал,"Зарубежная классика,Литература 19 века,Русская классика",Михаил Салтыков-Щедрин,"жанр: социальная сатира
темы: власть, коррупция, социальное неравенство
конфликт: противоречие между идеалами и реальностью, борьба за власть и влияние.
смысл: Книга критически рассматривает социальную и политическую систему, подчеркивая проблемы коррупции и неравенства.",27,4.2,898
119781,Лакейская,"Пьесы и драматургия,Зарубежная драматургия,Зарубежная классика,Литература 19 века,Русская классика",Николай Гоголь,"жанр: исторический роман
темы: семья, власть, коррупция
конфликт: противоречие между социальной иерархией и личной свободой.
смысл: книга исследует проблемы социального неравенства и коррупции в обществе, через призму жизни лакея.",10,4.5,898
28316,Княгиня,Русская классика,Антон Чехов,"жанр: классическая проза
темы: семья, взросление, власть, коррупция
конфликт: противоречие между властью и моралью, борьба за власть и влияние.
смысл: Книга исследует темы власти, морали и коррупции в контексте семьи и взросления, подчеркивая сложность человеческих отношений и этических дилемм.",19,4.8,898
15536,Княжна Дубровина,"Литература 19 века,Русская классика",Евгения Тур,"жанр: исторический роман
темы: история, прошлое, семья, власть, коррупция
конфликт: борьба за власть, противостояние коррупции
смысл: книга рассказывает о жизни княжны Дубровиной в историческом контексте, подчеркивая сложности власти и коррупции в прошлом.",16,4.0,898
199495,Княжна Мери,"Литература 19 века,Русская классика",Михаил Лермонтов,"жанр: роман
темы: любовь, семья, взросление, смерть
конфликт: противоречие между личными желаниями и семейными обязанностями, борьба с неизбежностью смерти.
смысл: Книга рассказывает о путях взросления и поисках смысла жизни, а также о сложностях человеческих отношений и неизбежности смерти.",36,3.7,898
85795,Княжна Тараканова,"Литература 19 века,Русская классика",Григорий Данилевский,"жанр: исторический роман
темы: история, Россия, политика, власть
конфликт: борьба за власть, противоречие между личностью и обществом
смысл: книга рассказывает о жизни и политической карьере княжны Таракановой, подчеркивая сложности российской истории и политической системы.",17,5.0,898
125327,Катенька,Русская классика,Надежда Тэффи,"жанр: классическая проза
темы: семья, детство, взросление, одиночество
конфликт: противоречие между желанием независимости и необходимостью следовать традициям.
смысл: Книга рассказывает о путях формирования личности главной героини и ее поисках места в мире.",12,5.0,898
66608,Каторга. Преступники,Русская классика,Влас Дорошевич,"жанр: классическая проза
темы: преступление, власть, коррупция
конфликт: противоречие между правом и преступностью, борьба за власть и влияние.
смысл: книга исследует темы преступности, власти и коррупции, подчеркивая сложность и моральную неоднозначность этих явлений.",10,4.3,898
2021,Тюремная пайка,"Литература 20 века,Русская классика",Варлам Шаламов,"жанр: классическая проза
темы: свобода, власть, одиночество, страдание
конфликт: противоречие между личной свободой и государственной властью.
смысл: книга представляет собой отражение тюремной жизни и ее влияния на человеческую психику.",23,4.1,898
29651,Тюрьма,"Литература 20 века,Русская классика",Максим Горький,"жанр: роман
темы: свобода, власть, одиночество
конфликт: противоречие между личной свободой и государственной властью.
смысл: Книга исследует темы свободы и власти, показывая, как они взаимодействуют и влияют на жизнь человека.",12,5.0,898
309713,Тяжба,"Пьесы и драматургия,Литература 19 века,Русская классика",Николай Гоголь,"жанр: классическая проза
темы: семья, власть, коррупция
конфликт: борьба за власть и влияние, противоречие между личными интересами и общественным благом
смысл: книга исследует темы власти, коррупции и их влияния на семью и общество, подчеркивая сложность человеческих отношений и мотивов.",8,,898
230383,Когда рак свистнет,Русская классика,Сигизмунд Кржижановский,"жанр: философская проза
темы: смысл жизни, свобода, выбор
конфликт: противоречие между индивидуальной свободой и общественными ожиданиями.
смысл: Книга рассматривает вопросы существования и цели человеческой жизни, подчеркивая важность индивидуального выбора и свободы.",19,3.7,898
274865,Когда рак свистнул,Русская классика,Надежда Тэффи,"жанр: классическая проза
темы: жизнь, смерть, одиночество, смысл жизни
конфликт: противоречие между жизнью и смертью, одиночество и смыслом жизни.
смысл: Книга представляет собой отражение человеческой жизни и поиска смысла в ней, через призму смерти и одиночества.",19,5.0,898
10621,Кое-что об А. С. Даргомыжском,"Литература 19 века,Русская классика",Антон Чехов,"жанр: биография
темы: жизнь, творчество, литература
конфликт: противоречие между личной и творческой жизнью.
смысл: Книга представляет собой краткий обзор жизни и творчества А. С. Даргомыжского, подчеркивая его роль в литературном движении.",15,5.0,898
36187,Козья ферма,"Литература 20 века,Русская классика",Саша Чёрный,"жанр: исторический роман
темы: семья, детство, взросление, власть, коррупция
конфликт: противоречие между личными ценностями и общественными ожиданиями, борьба за власть и влияние.
смысл: Книга рассказывает о сложностях человеческой жизни, о том, как личные ценности и общественные ожидания могут конфликтовать, и о том, как люди могут бороться за власть и влияние.",17,5.0,898
313081,Кокаин,Русская классика,Надежда Тэффи,"жанр: роман
темы: наркотики, зависимость, социальное неравенство
конфликт: противоречие между личной свободой и социальной нормой, борьба с зависимостью.
смысл: Книга исследует темы наркотической зависимости и ее влияния на личность и общество.",14,5.0,898
247811,Колдунья,"Литература 19 века,Русская классика",Николай Успенский,"жанр: фэнтези
темы: магия, сверхъестественное, приключение
конфликт: противостояние колдуньи и ее противников, борьба за власть и контроль.
смысл: книга рассказывает о путешествии и поисках колдуньи, а также о ее борьбе с противниками и внутреннем конфликте.",9,4.0,898
54024,Колхида,"Литература 20 века,Русская классика,Советская литература",Константин Паустовский,"жанр: исторический роман
темы: история, прошлое, цивилизация, социальные процессы
конфликт: противоречие между прошлым и настоящим, борьба за сохранение культурного наследия.
смысл: Книга ""Колхида"" представляет собой исторический роман, в котором автор исследует прошлое и культуру Колхиды, подчеркивая важность сохранения культурного наследия и преодоления противоречий между прошлым и настоящим.",16,5.0,898
144697,Лев старца Герасима,"Литература 19 века,Русская классика",Николай Лесков,"жанр: классическая проза
темы: семья, взросление, смысл жизни, власть
конфликт: противоречие между старшим и младшим поколениями, борьба за власть и влияние.
смысл: Книга исследует проблемы взросления и поиска смысла жизни, а также отношения между старшим и младшим поколениями в традиционном обществе.",11,,898
304212,Левушка,Русская классика,Лидия Чарская,"жанр: приключения
темы: путешествия, путь героя, приключение, открытия, исследование
конфликт: главный герой сталкивается с опасностями и препятствиями на пути к цели.
смысл: книга рассказывает о приключениях главного героя и его поисках знаний и опыта.",9,5.0,898
219847,Легенда о смерти Александра I,"Литература 20 века,Русская классика",П. Бунин,"жанр: исторический роман
темы: история, Россия, император, смерть, власть
конфликт: противоречие между личностью императора и его ролью в истории.
смысл: книга представляет собой исторический роман, в котором автор исследует жизнь и смерть императора Александра I, подчеркивая сложности его личности и политической власти.",17,5.0,898
9935,Легкое дыхание,Русская классика,Иван Бунин,"жанр: классическая проза
темы: любовь, смерть, вина, смысл жизни
конфликт: противоречие между индивидуальной свободой и социальными нормами.
смысл: Книга исследует проблемы человеческой природы и поиска смысла в жизни.",28,4.5,898
12672,Товарищи,"Литература 19 века,Русская классика",Викентий Вересаев,"жанр: исторический роман
темы: семья, взросление, власть, социальное неравенство
конфликт: противоречие между социальными классами и стремлением к равенству.
смысл: Книга рассказывает о жизни и борьбе людей в определенный исторический период, подчеркивая важность личных отношений и социальных перемен.",12,3.5,898
156840,Тост,Русская классика,Александр Куприн,"жанр: классическая проза
темы: семья, взросление, внутренний конфликт
конфликт: противоречие между личными желаниями и семейными обязанностями.
смысл: Книга рассказывает о поисках героя в жизни и его борьбе с внутренними противоречиями.",15,4.0,898
86388,Тот самый Мюнхгаузен,"Пьесы и драматургия,Литература 20 века,Русская классика,Советская литература",Григорий Горин,"жанр: исторический роман
темы: история, прошлое, цивилизация, социальные процессы
конфликт: противоречие между реальностью и вымыслом, борьба за истину.
смысл: Книга представляет собой исторический роман, в котором автор использует вымысел для иллюстрации исторических событий и социальных процессов.",18,5.0,898
101775,Контракт 1884 года с Человечеством,"Литература 19 века,Русская классика",Антон Чехов,"жанр: классическая проза
темы: свобода, выбор, мораль
конфликт: противоречие между индивидуальной свободой и коллективными обязанностями.
смысл: Книга представляет собой философский анализ человеческой природы и ее взаимодействия с обществом.",21,5.0,898
98476,Корова,"Литература 19 века,Русская классика",Лев Толстой,"жанр: классическая проза
темы: семья, взросление, мораль
конфликт: противоречие между индивидуальными желаниями и общественными нормами.
смысл: книга исследует проблемы морали и взросления через призму жизни простого человека.",9,4.5,898
42630,Трущобные люди,"Литература 19 века,Русская классика",Владимир Гиляровский,"жанр: историческая проза
темы: городская жизнь, социальное неравенство, преступность
конфликт: противоречие между бедностью и преступностью, борьба за выживание в трущобах.
смысл: книга представляет собой портрет жизни людей в трущобах Москвы начала XX века, подчеркивая сложности и проблемы городской жизни.",6,2.0,898
172854,Трюм и палуба,"Литература 20 века,Русская классика",Александр Грин,"жанр: роман
темы: мораль, добро и зло, внутренний конфликт
конфликт: противоречие между моральными принципами и реальностью.
смысл: Книга исследует сложности человеческой природы и моральных дилемм.",11,5.0,898
134894,Тупейный художник,"Литература 19 века,Русская классика",Николай Лесков,"жанр: классическая проза
темы: жизнь, искусство, одиночество
конфликт: противоречие между творческим потенциалом и реальностью.
смысл: Книга рассказывает о сложностях человеческой жизни и поисках художника в поисках своего места в мире.",20,4.8,898
123807,Тьма египетская,"Литература 20 века,Русская классика",Михаил Булгаков,"жанр: исторический роман
темы: история, прошлое, религия, духовность
конфликт: противоречие между верой и реальностью, борьба за власть и влияние.
смысл: Книга рассказывает о жизни и борьбе человека в сложном историческом контексте, подчеркивая важность веры и духовности в поисках смысла и цели.",11,5.0,898
144868,Третий сын,"Литература 20 века,Русская классика,Советская литература",Андрей Платонов,"жанр: исторический роман
темы: семья, взросление, власть, коррупция
конфликт: противоречие между личными амбициями и общественными ожиданиями.
смысл: Книга рассказывает о сложностях человеческой жизни и борьбе за власть и признание.",13,5.0,898
31567,Крэнфорд,Русская классика,Элизабет Гаскелл,"жанр: роман
темы: семья, взросление, власть, социальное неравенство
конфликт: противоречие между стремлением к социальному статусу и личной свободой.
смысл: Книга Крэнфорд исследует сложности социального статуса и личной идентичности в викторианском обществе.",15,4.8,898
305081,Кувырков,"Литература 19 века,Русская классика",Николай Лесков,"жанр: классическая проза
темы: взросление, идентичность, психология личности
конфликт: противоречие между индивидуальностью и общественными нормами.
смысл: Книга исследует процесс формирования личности и поиска места в обществе.",13,5.0,898
80899,Кусок мяса,"Литература 20 века,Русская классика",Варлам Шаламов,"жанр: классическая проза
темы: одиночество, страдание, свобода
конфликт: противоречие между личной свободой и принудительной работой в лагере.
смысл: Книга рассказывает о жизни человека в лагере и его поисках свободы и человеческого достоинства.",16,5.0,898
133222,Куст сирени,"Зарубежная классика,Литература 19 века,Русская классика",Александр Куприн,"жанр: классическая проза
темы: семья, взросление, смерть, вина
конфликт: противоречие между прошлым и настоящим, внутренний конфликт главного героя.
смысл: Книга рассказывает о сложностях человеческой природы и о том, как прошлые ошибки могут повлиять на настоящее.",20,3.5,898
246840,Три дня в деревне,"Литература 20 века,Русская классика",Лев Толстой,"жанр: роман
темы: семья, взросление, мораль
конфликт: противоречие между индивидуальной свободой и социальными нормами.
смысл: Книга исследует проблемы морали и личного роста через историю человека, который проводит три дня в деревне.",13,3.5,898
106743,Три медведя,"Литература 19 века,Русская классика",Лев Толстой,"жанр: классическая проза
темы: семья, взросление, мораль
конфликт: противоречие между индивидуальными желаниями и семейными обязанностями.
смысл: Книга исследует проблемы морали и взросления через историю трех братьев, их отношений и принципов.",20,3.7,898
171228,Три смерти,"Литература 19 века,Русская классика",Лев Толстой,"жанр: классическая проза
темы: смерть, страдание, мораль
конфликт: противоречие между жизнью и смертью, моральными принципами и реальностью.
смысл: Книга исследует темы смерти, страдания и морали, подчеркивая важность поиска смысла в жизни.",7,,898
88707,Три старца,"Литература 19 века,Русская классика",Лев Толстой,"жанр: классическая проза
темы: семья, взросление, смысл жизни, власть, коррупция
конфликт: противоречие между старцами и их окружением, внутренний конфликт старцев.
смысл: Книга исследует проблемы человеческого существования, власти и морали, через призму жизни трех старцев.",12,5.0,898
294369,Крейцерова соната,"Литература 19 века,Русская классика",Лев Толстой,"жанр: роман
темы: семья, взросление, мораль
конфликт: противоречие между личными ценностями и общественными нормами.
смысл: Книга исследует сложности человеческого поведения и моральных принципов в сложных жизненных ситуациях.",46,5.0,898
259178,Крест,Русская классика,Варлам Шаламов,"жанр: классическая проза
темы: свобода, власть, коррупция, социальное неравенство
конфликт: противоречие между индивидуальной свободой и коллективной властью.
смысл: Книга ""Крест"" представляет собой критический взгляд на социальную систему и ее влияние на индивидуальность.",15,5.0,898
235346,Крестьянин Ягафар,"Литература 20 века,Русская классика,Советская литература,Книги о войне",Андрей Платонов,"жанр: исторический роман
темы: семья, взросление, власть, социальное неравенство
конфликт: противоречие между крестьянским укладом и властью помещиков.
смысл: Книга рассказывает о жизни крестьянского народа и его борьбе за выживание в условиях социального неравенства.",20,5.0,898
42146,Кроткая,"Литература 19 века,Русская классика",Федор Достоевский,"жанр: психологический роман
темы: семья, взросление, вина, смысл жизни
конфликт: противоречие между моральными принципами и реальностью.
смысл: Книга исследует проблемы человеческой природы и поиска смысла в жизни.",38,3.5,898
197774,Крупичатая,"Литература 19 века,Русская классика",Дмитрий Мамин-Сибиряк,"жанр: классическая проза
темы: семья, детство, взросление, смерть
конфликт: противоречие между прошлым и настоящим, борьба с потерей близких.
смысл: Книга рассказывает о сложностях человеческой жизни, о том, как люди сталкиваются с трудностями и преодолевает их.",11,4.0,898
